,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('RBF', '1000', '100', 'Balanced')",36.09737205505371,38.756436347961426,38.690447092056274,38.343746185302734,37.322349071502686,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.8703117939448712,0.0,0.0,0.2254,0.2322,0.7704,0.2376,0.2324
"('RBF', '1000', '100', 'None')",25.572392225265503,24.036545276641846,28.22781777381897,22.44733166694641,24.044642210006714,0.5,0.5,0.5,0.5,0.5,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.8651838402178846,0.8685222901108849,0.7746,0.7678,0.7704,0.7624,0.7676
"('RBF', '1000', '10', 'Balanced')",46.992634296417236,46.3860547542572,44.592719078063965,45.496009349823,46.73440337181091,0.88759553260566,0.8546831904931459,0.8512783304568694,0.5162760209651606,0.7085834964962208,0.0005162622612287041,0.0,0.0,0.0010487676979549032,0.0005209690023443604,0.2256,0.2322,0.2296,0.238,0.2326
"('RBF', '1000', '10', 'None')",29.465562105178833,28.804186820983887,28.24222230911255,28.998334884643555,27.812931776046753,0.8829396103573279,0.44992628580287675,0.4422016166089565,0.40834841507060815,0.4929358242917326,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.8651838402178846,0.8685222901108849,0.7746,0.7678,0.7704,0.7624,0.7676
"('RBF', '1000', 'auto', 'Balanced')",16.925828218460083,18.147319793701172,18.961408138275146,17.787073850631714,19.62539577484131,0.9605381235779935,0.9516831539221091,0.9434272797334113,0.9568178726756901,0.9570279181192872,0.9407378840467926,0.9246149689273171,0.9190217391304347,0.9303117631647891,0.9367970005356187,0.9078,0.8884,0.8808,0.8936,0.9056
"('RBF', '1000', 'auto', 'None')",17.369134664535522,16.591652870178223,16.767355918884277,16.049338340759277,17.78172779083252,0.965165980850293,0.9583227041746398,0.9508705826377356,0.9610597492942718,0.9615162802628663,0.935495945102932,0.9367981196134761,0.9282233636243908,0.9261083743842363,0.9391146306633779,0.8966,0.9032,0.891,0.883,0.9062
"('RBF', '1000', 'scale', 'Balanced')",49.952691078186035,51.05401873588562,52.627843379974365,50.46470832824707,54.22661519050598,0.5623453705733801,0.49284565070531616,0.509629370325746,0.5365598535194549,0.5755799196189209,0.720594420300014,0.5614834092387767,0.6489154824233359,0.7843745957832103,0.7865956617742565,0.6014,0.4608,0.5306,0.6666,0.6714
"('RBF', '1000', 'scale', 'None')",37.68251085281372,37.381494998931885,36.75492763519287,35.03205370903015,35.290199518203735,0.540819419405522,0.4572010054118404,0.473697314576617,0.5074827940121749,0.5447179173030992,0.823443579766537,0.7415282392026578,0.7919849718221667,0.848620608347088,0.8494025789660476,0.7096,0.611,0.6678,0.7432,0.7454
"('RBF', '1', '10', 'None')",29.315565586090088,28.801928758621216,27.72822070121765,27.703655004501343,28.564505577087402,0.8851649911303221,0.44985572389450573,0.4420372149315619,0.40834764221437886,0.5353166182185751,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.8651838402178846,0.8685222901108849,0.7746,0.7678,0.7704,0.7624,0.7676
"('RBF', '100', '0.01', 'Balanced')",21.18413782119751,20.900914430618286,20.326196908950806,20.615148305892944,20.529494047164917,0.9822592695179306,0.9819760879266444,0.9808425687728172,0.9813525248992196,0.981777029954105,0.9614071934891047,0.9475964793500339,0.9435702658708627,0.9598724422003722,0.9554429028815368,0.9412,0.9226,0.9168,0.9396,0.9332
