,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('0.05', '100', 'None', 'ZandYZ', 'Balanced')",10349.111854314804,11317.969280719757,11202.97873544693,11857.729616165161,12178.44178557396,0.9309428146051189,0.9396594014680971,0.9415121317445578,0.9397260736662557,0.9403177063458998,0.9081427998395507,0.9266961268520925,0.8194989435556896,0.925195855446045,0.8889841405915132,0.8626,0.8872,0.7608,0.8816,0.8446
"('0.05', '500', 'None', 'ZandYZ', 'Balanced')",10309.314768791199,12823.4554708004,9888.125015974045,10157.920149326324,13874.619792461395,0.9352908587514895,0.9440185206098249,0.943142191372895,0.9427373493433311,0.9439093082769412,0.9107214562976844,0.9300935550935551,0.8370711421357494,0.9279187817258883,0.8871684587813621,0.8666,0.8924,0.7806,0.8864,0.8426
"('0.05', '1000', 'None', 'ZandYZ', 'Balanced')",10915.962424516678,11998.281301736832,10080.478022098541,10184.929924488068,9349.009144544601,0.9366816941908125,0.9455426312817617,0.9418890042798516,0.9428771835013707,0.9459765306372505,0.9104297764091578,0.9316883116883117,0.8456098998232174,0.9277200101445598,0.8871986222732491,0.8662,0.8948,0.7904,0.886,0.8428
"('0.05', '10000', 'None', 'ZandYZ', 'Balanced')",9946.663571596146,11924.950893878937,10062.426304340363,10862.955479621887,9526.332528829575,0.9389848155134575,0.9477985319028798,0.941250039233691,0.9436015739786872,0.9479238505998622,0.9140029423565602,0.9333679698662164,0.8668971477960242,0.93171974522293,0.8894940518847642,0.8714,0.8974,0.8152,0.8928,0.8458
"('0.1', '10', 'None', 'ZandYZ', 'Balanced')",9836.251415491104,9202.658957958221,11304.685122013092,10221.211690664291,9283.787915468216,0.9301665937580978,0.9393122529644268,0.9414883051526609,0.9383671378469818,0.9398149039555539,0.9089206901163567,0.9252300116625632,0.8125759416767921,0.9229027795245881,0.8903483723586523,0.8638,0.8846,0.7532,0.8774,0.8464
"('0.1', '100', 'None', 'ZandYZ', 'Balanced')",9487.52803659439,10168.63749217987,12548.817421674728,12038.974141597748,10756.250742912292,0.9360837974869298,0.9452797289666854,0.9404839226634647,0.9422572745849729,0.9457951454407332,0.9106736306414893,0.9317946058091285,0.8455188679245284,0.9276757441418619,0.8882833787465939,0.8666,0.8948,0.7904,0.8858,0.8442
"('0.1', '500', 'None', 'ZandYZ', 'Balanced')",9543.38594532013,9957.29058933258,13492.344816684723,10895.441839456558,9779.706089019775,0.9383047225248469,0.9472991530208921,0.9399462206328663,0.9435896396624613,0.9476584462049578,0.9120879120879121,0.9327622014537902,0.8598374927452119,0.9300788202390032,0.8882192567082794,0.8688,0.8964,0.8068,0.89,0.8442
"('0.1', '1000', 'None', 'ZandYZ', 'Balanced')",10677.40231704712,11202.387479782104,9198.778495311737,9262.117539405823,9492.408525943756,0.9389374481629362,0.9482701298701299,0.9409435009648625,0.94437640383024,0.9478354554015592,0.9128163921253515,0.9331081958695934,0.8691400632729365,0.9310740221684292,0.8881871680780824,0.8698,0.897,0.818,0.8918,0.8442
"('0.1', '10000', 'None', 'ZandYZ', 'Balanced')",9631.774042129517,10083.43588590622,12200.003561496735,10990.014193058014,11880.981553316116,0.9164177558835358,0.9489127046866178,0.9132343200978906,0.9451631679980186,0.9468924274196654,0.90945194598888,0.9382940108892922,0.8709859154929578,0.9350416399743753,0.8929287145720012,0.8632,0.9048,0.8168,0.8986,0.8504
"('0.5', '10', 'None', 'ZandYZ', 'Balanced')",10108.417223930359,10115.17702627182,10339.214111328125,9301.400098085403,9997.449005842209,0.9328964856212227,0.9437084133258047,0.9246731461250515,0.9296638688576271,0.9464773638276347,0.9202177087481748,0.941587877217977,0.8860616341532371,0.9355749486652977,0.897249536839105,0.8798,0.9098,0.8388,0.8996,0.8558
"('0.5', '100', 'None', 'ZandYZ', 'Balanced')",11539.133810520172,10689.947135686874,9684.570400238037,9678.034605264664,11598.44416975975,0.9214746849374611,0.9336975719932242,0.9249020188683698,0.9142742303210445,0.9435762946833353,0.9189689358889624,0.9394528717749254,0.8885758557543316,0.9314190488398922,0.8996451383960256,0.8774,0.9066,0.8418,0.893,0.8586
"('0.5', '500', 'None', 'ZandYZ', 'Balanced')",13738.213597536087,9663.22235250473,9707.179641962051,10205.823938846588,12178.249486923218,0.9186115143527717,0.9284201016374929,0.9315457432762619,0.9111289750561532,0.9412438867281173,0.9190682984603237,0.9377108746431352,0.8887323943661971,0.9287362214816715,0.8994183572137893,0.877,0.904,0.842,0.8888,0.8582
"('0.5', '1000', 'None', 'ZandYZ', 'Balanced')",11440.044183254242,11116.86603140831,9982.428301811218,10836.040333509445,10366.477322340012,0.9134117866685987,0.9282215697346132,0.9326935435205302,0.9130069410433521,0.9402153079478661,0.9177614293221229,0.9389184282194268,0.8898579265719511,0.9279856483854434,0.899886557005105,0.8748,0.9058,0.8434,0.8876,0.8588
"('0.5', '10000', 'None', 'ZandYZ', 'Balanced')",11206.883392810822,9694.550065517426,9813.237312555313,10132.360199928284,11707.900659322739,0.8982602715170833,0.9289504234895539,0.923020176312198,0.9115608621980533,0.9416171595209505,0.9173207744636316,0.9383579383579383,0.8923722883135059,0.9267544420299119,0.9011299435028249,0.8736,0.9048,0.8462,0.8854,0.86
"('1.2', '10', 'None', 'ZandYZ', 'Balanced')",11385.060153722763,10655.356626987457,10819.533997535706,10099.065695524216,9930.897468090057,0.8972952778466619,0.9252106154714852,0.9148121445055306,0.9053647003191866,0.9419171343151911,0.9146436961628817,0.9372988283764644,0.870898409514257,0.9321818643637287,0.9046544428772919,0.8692,0.9026,0.8198,0.8932,0.8648
"('1.2', '100', 'None', 'ZandYZ', 'Balanced')",11363.34799003601,9517.381369113922,10274.454266548157,13281.500746250153,10258.508481740952,0.8766458993341637,0.9112088085827215,0.9177128029671439,0.8976616621350043,0.9342409740625732,0.9120376421382826,0.9316228351507376,0.8805991239225659,0.9317605276509385,0.9047284972639258,0.8654,0.8934,0.831,0.8924,0.8642
"('1.2', '500', 'None', 'ZandYZ', 'Balanced')",12432.350082159042,9595.093472719193,10391.744280338287,11647.982998847961,12125.232036590576,0.8681125782606152,0.8984508187464708,0.9015418783281337,0.8700001688818334,0.9288460225661564,0.9102564102564102,0.9284705278027482,0.8826159865846842,0.9241274658573596,0.9044282511210762,0.8628,0.8886,0.832,0.88,0.8636
"('1.2', '1000', 'None', 'ZandYZ', 'Balanced')",11761.805366277695,10099.73721241951,10851.311320781708,11455.263672828674,10618.784235477448,0.8564975930884534,0.8936668548842461,0.8933333883177763,0.8587873158484342,0.9260410066200128,0.9066701475003263,0.927073954983923,0.8829505915100904,0.9194909915585233,0.9040212974639203,0.857,0.8866,0.8318,0.8722,0.863
"('1.2', '10000', 'None', 'ZandYZ', 'Balanced')",10069.045917510986,11566.1068816185,12906.962996006012,11305.400998592377,12603.760021686554,0.8361400810446079,0.8401120271033314,0.8888216856809743,0.8303392836032628,0.9099830561283253,0.9014598540145986,0.8985695708712614,0.8850193477059148,0.912928759894459,0.8933183604716453,0.8488,0.844,0.8336,0.8614,0.848
"('0.05', '1000', 'None', 'ZandXX', 'Balanced')",11052.950957298279,9266.81951212883,11978.189320087433,10996.996299266815,11198.421248674393,0.9337131080319236,0.9420056465273856,0.942557294362193,0.941653127973024,0.9418698735160984,0.9097240825073668,0.9292299701337489,0.8252776943860703,0.9270211955831958,0.8884758364312269,0.8652,0.891,0.7672,0.885,0.844
