,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('RBF', '1000', 'scale', 'Balanced')",30.914818048477173,30.964778184890747,31.620790004730225,32.002585649490356,32.888155937194824,0.9094034407271909,0.9342473178994919,0.9287410784877721,0.9236687889483729,0.9414353367244416,0.9202727511146079,0.940337224383917,0.8888575458392103,0.9334017708199666,0.9029428409734012,0.8784,0.908,0.8424,0.8962,0.8628
"('RBF', '100', '0.05', 'Balanced')",36.420185804367065,36.656625747680664,36.984131813049316,36.69371223449707,36.176799058914185,0.9326926202596659,0.9406308300395257,0.9426752818124522,0.9397630024938218,0.9399838175523108,0.9096748293857889,0.9287015352589122,0.8181955568988968,0.9259306314318385,0.8892382449621267,0.865,0.8904,0.7594,0.8834,0.845
"('RBF', '100', '0.1', 'Balanced')",34.71622705459595,34.671736001968384,34.787912130355835,34.33414387702942,36.32045912742615,0.9367759645060653,0.9447358554488989,0.9437768034839975,0.9429028535400447,0.9447385602610195,0.9115755627009647,0.9310120826295959,0.8340286054827176,0.9279817096405436,0.8890161821566661,0.868,0.8938,0.7772,0.8866,0.845
"('RBF', '100', '0.5', 'Balanced')",35.26053237915039,36.26071214675903,34.558573722839355,35.314319133758545,35.20668864250183,0.9328760526464882,0.9502552230378316,0.9294480867819462,0.9449665895439628,0.9477413714033657,0.9157139058760967,0.9382940108892922,0.8714652956298199,0.9339308578745199,0.8933066361556063,0.8732,0.9048,0.82,0.8968,0.8508
"('RBF', '100', '1', 'Balanced')",33.779918909072876,33.06917643547058,35.072137117385864,34.11213517189026,33.742398738861084,0.9235576873959195,0.9344214568040654,0.9145766278087027,0.9216214907762372,0.9450302206554198,0.9122714020673205,0.9335418295543393,0.8774065685164213,0.9251559251559252,0.8958630527817404,0.8676,0.898,0.8268,0.8848,0.854
"('RBF', '100', '5', 'Balanced')",37.126603841781616,37.885048389434814,38.18974447250366,37.52761197090149,38.88507056236267,0.9223556247799973,0.9353224167137211,0.9316495264121207,0.9246498798124284,0.941826769916926,0.9212328767123288,0.9412375145933325,0.8891083521444696,0.9328884896702169,0.9037455830388693,0.8804,0.9094,0.8428,0.8954,0.8638
"('RBF', '100', 'auto', 'Balanced')",36.67469000816345,38.154813051223755,35.88696908950806,36.00109791755676,35.490365743637085,0.939203309027381,0.947906719367589,0.9433479248298517,0.9448596310494879,0.9477043942040757,0.9125953687592022,0.9326236531221603,0.8563092633114515,0.9295631129792383,0.8883787661406026,0.8694,0.8962,0.803,0.8894,0.8444
"('RBF', '100', 'scale', 'Balanced')",35.38901734352112,35.402584075927734,35.86703658103943,35.42191529273987,36.310875415802,0.9231334709772813,0.9329249011857706,0.9289298584081866,0.9197642409605999,0.9427888334984543,0.9219409282700421,0.9389927310488058,0.8876960022602063,0.931727936467273,0.9023110733021409,0.8816,0.906,0.841,0.8934,0.8622
"('RBF', '10', '0.05', 'Balanced')",37.4025559425354,39.11839199066162,36.283852100372314,37.21242904663086,37.591453075408936,0.9268399661555637,0.9348953133822698,0.9384643898983499,0.9349059609657789,0.9359088864305494,0.9047938767288841,0.9239370693017812,0.7999999999999999,0.9222771649549892,0.8862172606268784,0.8582,0.883,0.7396,0.8774,0.841
"('RBF', '10', '0.1', 'Balanced')",35.00282096862793,33.95338201522827,35.817249059677124,37.81259632110596,33.349377155303955,0.9302810648551907,0.9379489553924336,0.9412702001960654,0.9375378154571913,0.9379358495916317,0.9070641955412302,0.92734375,0.8093207432226623,0.9241904761904761,0.8866333095067906,0.8616,0.8884,0.7496,0.8806,0.8414
